Time [Sec],Mass 24,Mass 31,Mass 43,Mass 44,Mass 47,Mass 55,Mass 63,Mass 66,Mass 88,Mass 138,Mass 208,Mass 238,Dist,adj dist
3054.798,385518,644895.38,13385.53,199536.06,32,25,72.01,36,8483.41,616.1,4,0,5989.8,13390.2
3055.804,374945.19,606506.13,12709.13,197067.55,35,24,35,39,8511.55,674.12,6,2,5991.8,13388.2
3056.811,376676.16,604109.06,12695.04,202276.61,27,37,38,37,8580.82,625.1,8,1,5993.7,13386.3
3057.818,381608.5,626974.13,13475.11,210540.88,49.01,31,57,36,9209.67,677.12,6,3,5995.7,13384.3
3058.825,367899.69,643252.31,14285.7,237152.47,31,35,187.07,45,10334.28,780.16,8,2,5997.7,13382.3
3059.832,417770.75,652371.38,14329.01,230966.08,34,33,61.01,39,9961.37,725.14,14,1,5999.7,13380.3
3060.839,409497.06,665363.81,15175.16,235439.61,32,29,37,48,10432.8,715.14,3,0,6001.6,13378.4
3061.846,417190.75,664196.19,14992.81,238362.16,17,53,79.01,46,10444.87,858.2,8,11,6003.6,13376.4
3062.852,414459.47,650565.56,14425.67,233669.02,23,32,29,36,11133.66,957.24,5,1,6005.6,13374.4
3063.859,480401.22,722799.56,15799.97,245161.28,34,38,44,59,10848.09,872.2,12,0,6007.6,13372.4
3064.866,430442.38,671968.5,14895.09,236840.59,30,34,29,41,11141.71,858.2,4,0,6009.5,13370.5
3065.873,450290.63,668613.25,14683.52,236689.77,35,27,37,41,10812.87,889.21,2,2,6011.5,13368.5
3066.88,425735.13,650234.06,14342.1,221115.31,25,31,56,41,10121.17,876.2,6,3,6013.5,13366.5
3067.887,467979.25,680790.88,15406.92,241237.81,29,46,68.01,58.01,11420.32,928.23,11,2,6015.5,13364.5
3068.894,447441.19,637883.63,14679.5,230980.09,29,37,67.01,55,10936.55,899.21,6,2,6017.4,13362.6
3069.9,442010.28,679786.38,15156.06,232787.28,22,28,46,48,11321.76,912.22,1,2,6019.4,13360.6
3070.907,450006.31,668971,14633.25,234998.78,33,40,51,45,11036.1,898.21,6,1,6021.4,13358.6
3071.914,452854.44,664885.06,14885,235829.59,29,34,45,52,11253.35,942.23,9,0,6023.4,13356.6
3072.921,440512.13,667991.56,14540.5,237189.53,34,49,97.02,40,11141.7,941.23,4,2,6025.3,13354.7
3073.928,463607.09,737209,15348.47,240004.88,16,37,57,49,11162.85,978.25,7,4,6027.3,13352.7
3074.935,466297.94,684040.13,14900.16,238286.73,52.01,33,46,46,11050.19,963.24,4,0,6029.3,13350.7
3075.941,465343.94,688738.69,15420.02,241792.81,24,40,53,42,11154.78,967.25,6,0,6031.3,13348.7
3076.948,467828.13,688874.75,15696.15,244907.22,25,38,48,39,11270.43,939.23,5,1,6033.2,13346.8
3077.955,460911.38,685110.31,15427.14,236762.41,28,47,60,43,11351.96,923.23,4,1,6035.2,13344.8
3078.962,453272.44,701810.5,15751.68,253073.75,33,33,55,41,11276.48,925.23,10,3,6037.2,13342.8
3079.969,495713.25,713851.56,16339.25,251301.3,27,39,45,40,11190.99,956.24,4,0,6039.2,13340.8
3080.976,460364.94,704238.75,15863.52,250171.66,33,31,46,53,10846.06,921.22,5,0,6041.1,13338.9
3081.983,486571.31,680110.75,15627.62,247888.47,41,35,51,63.01,10861.12,883.21,2,2,6043.1,13336.9
3082.989,448754.81,686004.5,15805,249075.02,34,45,43,32,10659.05,872.2,10,1,6045.1,13334.9
3083.996,439022.78,698401.13,15681.04,249109.64,37,29,84.01,44,10907.39,947.24,8,4,6047.1,13332.9
3085.003,431593.56,696062.13,16216.28,253116.58,31,27,34,57,11236.24,900.21,7,2,6049.0,13331.0
3086.01,441448.72,718442.25,16151.78,252725.78,29,44,52,46,10283.04,874.2,8,0,6051.0,13329.0
3087.017,428498.44,699590,16194.09,255365.61,29,35,49,47,11279.55,914.22,2,1,6053.0,13327.0
3088.024,452577.72,721002.94,15591.41,257468.78,26,28,47,37,10811.87,994.26,5,3,6054.9,13325.1
3089.031,425558.5,713782.25,15752.62,249767.41,26,32,74.01,48,11473.64,950.24,8,3,6056.9,13323.1
3090.037,429945.72,720108.56,16227.35,246978.53,30,36,78.01,75.01,11355.94,977.25,3,1,6058.9,13321.1
3091.044,432307.25,713594.5,16151.75,263067.72,44.01,30,90.01,78.01,11652.72,1060.3,4,0,6060.9,13319.1
3092.051,439282.75,723748.31,15970.3,250236.69,36,39,35,43,11364.98,892.21,2,0,6062.8,13317.2
3093.058,438214.69,707494.5,15843.29,247454.28,26,28,50,49,10910.43,1068.3,6,4,6064.8,13315.2
3094.065,432545,665620.25,15421.08,239173.41,35,32,58,52,11234.26,1078.31,10,3,6066.8,13313.2
3095.072,436516.63,694553.31,16263.68,255147.55,29,30,33,35,12080.32,1038.28,4,1,6068.8,13311.2
3096.079,452263.06,695328.13,16085.21,251380.19,35,34,148.05,48,11768.36,1093.32,9,0,6070.7,13309.3
3097.085,435994.06,705095.94,16009.64,248564.95,34,35,51,41,11688.94,988.26,2,2,6072.7,13307.3
3098.092,450108.31,705259.13,16165.87,249196.09,37,41,43,60,11991.74,1003.27,5,2,6074.7,13305.3
3099.099,440354.31,701157.88,15848.36,254657.59,36,43,51,51,11797.55,1010.27,9,2,6076.7,13303.3
3100.106,446058.25,729827.75,15681.03,252660.33,41.01,42,47,45,11925.32,1077.31,3,1,6078.6,13301.4
3101.113,441837.44,738354,15884.62,250463.59,28,30,149.05,37,12115.55,1028.28,8,0,6080.6,13299.4
3102.12,460073.75,758503,15613.58,257182.28,23,28,48,57,11861.94,1118.33,4,0,6082.6,13297.4
3103.126,437425.06,758809.63,16089.24,263609.28,37,27,40,38,12133.62,994.26,5,0,6084.6,13295.4
3104.133,420073.19,734745.63,15779.81,256071.22,42,31,60,46,12014.86,1044.29,10,1,6086.5,13293.5
3105.14,457747.81,720650.13,16525.82,259311.48,36,32,60,41,11963.54,1054.29,9,5,6088.5,13291.5
3106.147,439774.94,694658.44,16335.24,257479.81,30,49,91.01,43,11956.51,963.25,8,3,6090.5,13289.5
3107.154,447433.06,705623.63,16249.53,262004.67,32,41,60.01,35,12201.02,965.25,1,3,6092.5,13287.5
3108.161,434780.31,722490.63,16400.78,257054.72,28,29,57,50,12205.04,1019.28,6,1,6094.4,13285.6
3109.168,496979.56,702463.38,15724.38,247358.44,34,39,59,38,11953.51,969.25,4,2,6096.4,13283.6
3110.174,441775.38,753148.88,16634.7,263901.31,31,37,72.01,62,12610.64,967.25,5,1,6098.4,13281.6
3111.181,445682.53,694248.13,16676,260106.19,29,41,68.01,48,12418.38,991.26,7,1,6100.4,13279.6
3112.188,496459.69,710716,16087.29,257946.58,42,31,79.01,47,12361.04,895.21,2,3,6102.3,13277.7
3113.195,496852.5,722398.69,16639.76,265829.78,28,33,68.01,63.01,12596.53,952.24,7,2,6104.3,13275.7
3114.202,446312.5,730696.19,16249.53,256359.98,34,36,51,59,12487.81,922.22,9,3,6106.3,13273.7
3115.209,434353.63,703703.31,16784.08,254759.61,29,37,74.01,49,12092.33,929.23,3,1,6108.3,13271.7
3116.216,419306.25,727586.56,16018.7,261234.03,66.02,30,76.01,57.01,12082.27,922.22,13,2,6110.2,13269.8
3117.222,424548,707347.63,15925.01,251578.38,35,34,68.01,47,12088.31,901.21,6,1,6112.2,13267.8
3118.229,442389.53,698403.75,15695.19,256365.5,34,38,58,35,11879.03,876.2,17,3,6114.2,13265.8
3119.236,452384.44,711674.75,15716.3,249765.2,34,40,87.01,44,12096.36,896.21,8,2,6116.1,13263.9
3120.243,469058.88,720514.06,15934.04,255615.55,40,24,68.01,43,12336.86,944.24,10,2,6118.1,13261.9
3121.25,436014.63,724309.88,16185,250714.09,67.01,30,62,63.01,12086.3,973.25,5,3,6120.1,13259.9
3122.257,450955,694939.44,15339.46,249242.47,24,37,77.01,42,12184.9,942.23,3,0,6122.1,13257.9
3123.264,424337.47,703220.38,15769.74,245239.78,35,44,71.01,44,11861.93,1052.29,7,3,6124.0,13256.0
3124.27,437563.53,711778.44,16295.02,251302.42,31,55,117.02,50,12315.74,981.26,6,1,6126.0,13254.0
3125.277,522207.19,725959.13,15706.32,259950.56,49.01,39,90.01,72.01,12618.64,1012.27,4,0,6128.0,13252.0
3126.284,447329.69,728740,16033.8,252476.25,27,33,52,45,12479.75,996.26,8,0,6130.0,13250.0
3127.291,443940.06,710760.25,16156.84,254857.75,28,41,47,46,12314.71,1026.28,3,1,6131.9,13248.1
3128.298,437014.5,736226.25,15862.45,254545.03,149.13,35,71.01,48,12199.06,1061.3,4,2,6133.9,13246.1
3129.305,449844.75,710459.63,16126.56,264776.06,30,52,109.02,58,12294.59,1054.29,9,2,6135.9,13244.1
3130.311,463884.94,751256.38,16160.84,247639.09,36,38,92.01,46,12169.81,993.26,8,1,6137.9,13242.1
3131.318,455119.88,730613.5,16828.31,260786.48,40,28,67.01,34,12444.55,981.25,3,0,6139.8,13240.2
3132.325,428579.75,712373.63,16092.27,256288.63,33,45,61,51,12467.69,957.24,7,1,6141.8,13238.2
3133.332,427923.41,717702,15400.95,245714.19,22,47,55,49,12023.91,878.2,5,0,6143.8,13236.2
3134.339,598214.69,704295.56,15905.86,254490.44,43,52,64.01,52,12249.32,934.23,9,1,6145.8,13234.2
3135.346,477039.94,731633.5,16278.76,256830.91,34,49,55,47,12301.63,956.24,6,2,6147.7,13232.3
3136.353,463129.84,715266.25,16349.33,261866.34,40,51,80.01,46,12566.32,954.24,4,3,6149.7,13230.3
3137.359,449015.94,721519.5,16257.61,258083.06,30,48,72.01,56,12112.49,882.21,3,0,6151.7,13228.3
3138.366,484909.75,720425,16505.74,259545.77,29,33,72.01,53,12201.01,909.22,5,0,6153.7,13226.3
3139.373,455601.13,711163.69,16771.86,261691.81,32,37,110.02,40,12370.08,826.18,8,1,6155.6,13224.4
3140.38,447572.97,698721.94,16185.01,248051.78,59.01,39,55,52,11510.83,772.16,3,1,6157.6,13222.4
3141.387,453979.06,738328.13,15912.84,244936,34,48,69.01,45,11640.61,779.16,2,1,6159.6,13220.4
3142.394,433863.19,705997.13,15896.71,247424.69,30,34,66.01,45,11893.11,839.19,14,0,6161.6,13218.4
3143.401,449604.94,711914.75,15925.99,248664.22,24,53,85.01,47,12073.24,836.18,4,0,6163.5,13216.5
3144.407,465591.81,724342.56,15857.42,255828.42,34,43,78.01,39,11872.05,832.18,6,2,6165.5,13214.5
3145.414,467668.44,729598.75,16176.97,255384.59,27,36,57,55,11958.53,685.12,5,1,6167.5,13212.5
3146.421,411971.81,696388.5,15619.63,244130.17,24,33,56,36,11545.05,734.14,6,0,6169.5,13210.5
3147.428,428707.38,707418.94,15479.5,245120.41,61.01,40,61,43,11520.9,771.16,2,2,6171.4,13208.6
3148.435,466401.72,715059.38,16241.47,257868.5,29,49,104.01,43,11728.12,801.17,9,0,6173.4,13206.6
3149.442,430262.5,719368.38,16423.94,256446.92,41,36,147.04,37,11893.12,771.16,6,0,6175.4,13204.6
3150.449,446302.88,714635.75,15684.08,255528.53,23,45,83.01,40,12168.81,755.15,6,2,6177.4,13202.6
3151.455,447118.53,702676,15814.12,251517.97,33,36,74.01,52,11696.94,795.17,4,2,6179.3,13200.7
3152.462,434024.19,706351.25,16235.58,251967.97,27,32,53,71.01,11652.68,747.15,7,2,6181.3,13198.7
3153.469,445822.5,709098.5,16227.42,256113.06,23,48,69.01,64.01,11932.36,721.14,8,4,6183.3,13196.7
3154.476,446175.56,719503.94,16747.69,256816.88,38,35,97.01,48,12323.79,800.17,7,1,6185.2,13194.8
3155.483,431409.25,733139.25,16409.92,255571.52,32,42,74.01,50,12225.25,688.13,3,1,6187.2,13192.8
3156.49,428968.38,705757.88,16482.41,261186.84,26,40,63.01,54,11879.11,775.16,4,1,6189.2,13190.8
3157.496,446111.94,717869.75,16097.33,259823.91,24,39,82.01,55,11614.46,808.17,4,1,6191.2,13188.8
3158.503,444924,728528.13,16235.41,258921.81,28,43,59,43,11703.01,731.14,4,2,6193.1,13186.9
3159.51,435878.81,702883.69,15685.07,253335.36,29,38,85.01,57,12089.31,731.14,7,3,6195.1,13184.9
3160.517,463217.5,711285.38,15498.64,253761.58,30,44,89.01,45,11693.92,711.13,11,1,6197.1,13182.9
3161.524,433412.31,727843.31,16390.76,268332.91,30,36,80.01,32,12145.7,767.16,15,1,6199.1,13180.9
3162.531,406315.81,735529,15925.96,257560.34,31,27,44,45,11756.3,707.13,5,0,6201.0,13179.0
3163.538,399693.19,692492.38,15984.41,255770.03,53.01,42,58,43,11522.9,701.13,5,0,6203.0,13177.0
3164.544,419711.63,703082.81,15650.8,247839.8,37,31,75.01,50,11699.95,679.12,9,6,6205.0,13175.0
3165.551,423392.47,718779.88,15842.3,249424.88,23,38,95.01,46,11729.15,657.11,6,0,6207.0,13173.0
3166.558,424875.94,707467.38,16601.4,251352.22,31,40,75.01,51,11491.72,707.13,6,1,6208.9,13171.1
3167.565,423313.81,712609.13,16423.04,259562.63,28,30,65.01,49,11522.91,676.12,3,1,6210.9,13169.1
3168.572,423388.19,768695.13,16341.27,252936.22,29,37,65.01,50,11359.96,637.11,10,3,6212.9,13167.1
3169.579,433489.13,701347.88,16491.51,258867.48,26,33,68.01,66.01,11548.06,652.11,3,1,6214.9,13165.1
3170.586,446361.94,707272.13,16516.71,255125.97,31,42,60.01,65.01,11448.47,735.14,6,2,6216.8,13163.2
3171.592,435668.94,737242.44,17004.75,266405.06,24,27,65.01,41,11073.33,665.12,5,0,6218.8,13161.2
3172.599,418823.56,703153.25,16396.73,259348.86,29,39,89.01,43,11052.22,691.13,3,2,6220.8,13159.2
3173.606,401049.34,721237.13,15943.19,255013.09,25,34,74.01,55,11106.54,737.14,8,3,6222.8,13157.2
3174.613,406291.38,702655.19,16484.51,254640.64,33,31,47,57,11092.47,643.11,7,1,6224.7,13155.3
3175.62,433569.94,706757.69,16408.83,261998.83,58.01,34,57,46,11074.33,681.12,4,0,6226.7,13153.3
3176.627,407168.63,737267.94,16271.78,256989.53,21,35,59,55,11165.86,730.14,7,0,6228.7,13151.3
3177.634,510089.94,758809.25,16732.49,266072.91,38,44,54,44,11006.94,706.13,2,3,6230.7,13149.3
3178.64,426282.56,695670.25,15765.73,255771.98,31,47,56,45,10839.01,685.12,7,0,6232.6,13147.4
3179.647,409192.97,715049.88,15827.18,249158.64,28,43,57,62.01,10406.67,676.12,4,0,6234.6,13145.4
3180.654,404555.22,683636.25,15360.59,239437.05,19,31,64.01,52,10393.6,658.12,3,0,6236.6,13143.4
3181.661,447719.44,682487.88,15225.58,244764.48,38,37,62.01,65.01,10721.36,723.14,6,0,6238.6,13141.4
3182.668,430593.5,692789,15996.55,246356.77,24,24,39,55,10486.09,653.11,6,1,6240.5,13139.5
3183.675,402173.88,704241.63,15588.31,243502.84,35,30,40,40,10216.66,628.1,6,1,6242.5,13137.5
3184.681,379583.19,700139.69,15501.67,242438.48,17,37,51,56,10144.29,638.11,6,1,6244.5,13135.5
3185.688,404659.63,685035.75,15615.55,247233.16,24,37,47,44,10265.93,647.11,2,0,6246.4,13133.6
3186.695,428567.25,709061.75,15659.87,252097.88,53.01,43,50,52,10422.77,675.12,7,2,6248.4,13131.6
3187.702,439901.34,727375.44,16315.17,260353.61,30,26,46,57,10252.87,696.13,4,2,6250.4,13129.6
3188.709,420905.38,725320.19,15672,252268.34,24,36,62.01,49,10018.64,521.07,7,1,6252.4,13127.6
3189.716,407870.72,694057.81,16239.48,254962.02,31,33,51,38,9975.42,646.11,6,0,6254.3,13125.7
3190.723,388258.88,707915.63,15605.48,250551.16,26,38,45,54,10116.16,709.13,4,1,6256.3,13123.7
3191.729,408236.69,683202.63,15833.32,253943,30,42,74.01,42,9900.05,667.12,6,3,6258.3,13121.7
3192.736,392175.31,694180.81,16248.52,249183.61,22,31,48,49,10115.14,685.12,4,0,6260.3,13119.7
3193.743,420830.94,721420.25,15729.44,250911.63,59.01,28,37,49,10087,724.14,7,1,6262.2,13117.8
3194.75,414445.16,672673.88,15641.84,248603.95,34,41,67.01,47,9932.22,660.12,9,0,6264.2,13115.8
3195.757,412385.19,679977.88,15761.66,247012.5,32,37,49,43,10404.67,715.14,2,2,6266.2,13113.8
3196.764,417178,672493.44,15941.12,251192.53,27,35,73.01,67.01,10299.09,751.15,6,1,6268.2,13111.8
3197.771,418344.06,683714.56,15900.83,246365.94,38,32,86.01,48,10112.14,712.13,2,1,6270.1,13109.9
3198.777,408736.78,644946.63,15059.36,236429.28,21,25,62.01,38,10267.93,667.12,8,3,6272.1,13107.9
3199.784,430153.06,663445.44,15273.91,239487.56,38,34,47,47,10428.79,674.12,3,2,6274.1,13105.9
3200.791,403885.47,675216.25,15667.92,243778.88,29,36,56,48,10001.56,622.1,7,5,6276.1,13103.9
3201.798,447076.88,677803.44,15046.23,239343.8,34,44,49,55,10132.23,682.12,4,2,6278.0,13102.0
3202.805,465090.38,667648.63,14522.37,230225.38,37,46,48,35,10191.53,633.11,7,0,6280.0,13100.0
3203.812,442456,737374.19,15489.55,249234.22,31,27,89.01,46,10708.32,711.13,6,0,6282.0,13098.0
3204.819,459256.5,698804.75,14922.27,238951.88,30,31,40,31,10223.72,673.12,3,1,6284.0,13096.0
3205.825,452108.84,681919.38,14933.41,241117.14,28,43,53,47,10495.15,656.11,2,1,6285.9,13094.1
3206.832,467036.75,686948.06,15103.66,244236,22,27,54,34,10507.2,713.13,1,0,6287.9,13092.1
3207.839,429169.03,711525.63,14809.46,238111.56,16,37,42,36,10394.61,677.12,6,0,6289.9,13090.1
3208.846,443685.38,683996.38,15518.8,236817.95,22,31,61,43,10263.94,692.13,7,0,6291.9,13088.1
3209.853,445106.69,684139.5,15580.36,247012.34,25,42,59.01,51,10527.3,730.14,8,0,6293.8,13086.2
3210.86,451979.69,715430.38,15672.02,249923.34,41,32,63.01,43,10311.15,715.13,6,1,6295.8,13084.2
3211.867,421493.06,699433.44,16043.91,249767.06,20,38,47,51,10308.15,690.13,3,1,6297.8,13082.2
3212.873,422187.09,683393.5,15513.85,243197.78,41,36,30,39,10407.67,673.12,1,1,6299.8,13080.2
3213.88,436802.31,674401.88,15333.37,242941.09,50.01,31,44,32,10276.99,621.1,2,2,6301.7,13078.3
3214.887,425297.44,653898.63,15108.66,238645,34,26,36,42,10366.46,770.16,1,0,6303.7,13076.3
3215.894,441931.91,686181.69,15610.52,242165.19,26,33,42,42,10437.85,764.16,6,1,6305.7,13074.3
3216.901,467980.5,707914.13,15687.08,252021.81,53.01,36,42,52,10596.68,761.15,7,2,6307.6,13072.4
3217.908,442725.75,742274,15445.23,255941.78,39,39,63.01,53,10850.11,731.14,8,0,6309.6,13070.4
3218.914,445616.81,723043.13,16203.21,257472.59,27,34,49,39,10292.09,828.18,8,1,6311.6,13068.4
3219.921,417751.66,710766.19,15743.53,248653,32,32,32,47,10639.95,754.15,4,2,6313.6,13066.4
3220.928,418792.69,717390.75,15670.99,249105.77,23,28,39,62,10382.55,695.13,7,3,6315.5,13064.5
3221.935,410330.75,697381.25,15965.25,248361.41,28,42,43,51,9968.4,701.13,4,1,6317.5,13062.5
3222.942,412215.38,694381.69,15849.4,256738.38,45.01,36,64.01,45,10438.83,773.16,9,0,6319.5,13060.5
3223.949,425950.56,711702.38,16563.09,257663.56,37,46,60,42,10699.24,835.18,6,2,6321.5,13058.5
3224.956,411949,726820.44,16053,256794.41,38,27,39,44,10197.58,753.15,3,0,6323.4,13056.6
3225.962,428070.34,695609.88,16052.97,244017.47,36,30,42,49,9947.27,804.17,7,0,6325.4,13054.6
3226.969,427639.53,733157.56,16020.71,249072.59,45.01,36,55,58,10346.35,838.19,7,0,6327.4,13052.6
3227.976,411821.69,701625.56,15890.68,241139.91,27,37,44,53,10274.97,856.19,5,0,6329.4,13050.6
3228.983,412436.13,689905.25,15696.16,249579.59,28,42,61,72.01,10233.75,994.26,6,4,6331.3,13048.7
3229.99,451241.63,697144.06,16039.95,249297.94,40.01,32,53,42,10630.89,919.22,2,4,6333.3,13046.7
3230.997,423038.78,691470.56,15473.44,250461.81,30,52,70.01,53,10362.43,966.25,7,3,6335.3,13044.7
3232.004,417873.94,693980.94,15175.19,242481.47,31,49,37,50,9872.92,913.22,4,0,6337.3,13042.7
3233.01,408264.25,676336,14796.39,247200.78,21,38,47,51,9999.54,879.2,5,1,6339.2,13040.8
3234.017,404904.41,674943.38,15493.62,251096.69,33,38,54,39,10216.7,956.24,2,1,6341.2,13038.8
3235.024,403521.66,692282.63,15658.91,253847.47,31,45,64.01,45,10283.01,980.25,5,4,6343.2,13036.8
3236.031,415698.66,699614,16051.01,256979.72,32,32,40,44,10350.38,925.23,6,0,6345.2,13034.8
3237.038,423616.25,693175,15644.79,249919.13,35,35,62,48,10085.99,867.2,6,1,6347.1,13032.9
3238.045,451067.31,680055.13,15575.25,253494.7,27,33,56,31,10168.42,860.2,4,0,6349.1,13030.9
3239.052,395278.81,682287.5,15334.41,250689.13,31,45,48,36,9968.39,841.19,3,1,6351.1,13028.9
3240.058,424318.81,676232.56,15840.31,251115.91,24,27,68.01,39,10241.81,877.2,7,1,6353.1,13026.9
3241.065,409379.19,709217.63,16511.66,257891.28,36,47,60,42,10251.86,842.19,4,3,6355.0,13025.0
3242.072,445407.19,694652.25,16400.75,253602,40,42,41,63.01,9730.2,793.17,8,1,6357.0,13023.0
3243.079,427236.31,699736.13,16111.42,249947.19,41,30,44,45,9877.93,713.13,2,2,6359.0,13021.0
3244.086,411389.5,663476.75,15623.59,250647.19,29,22,47,40,9860.84,800.17,6,1,6361.0,13019.0
3245.093,406560.81,682379.5,15712.27,247978.88,34,29,42,51,9802.59,686.13,2,2,6362.9,13017.1
3246.099,391449.13,706982.81,15903.8,256304.44,17,25,80.01,53,9952.3,778.16,4,2,6364.9,13015.1
3247.106,413332.81,710158.31,15859.43,246618.7,40,36,52,40,9836.74,679.12,4,1,6366.9,13013.1
3248.113,430054.63,693875.25,15528.91,246738.47,56.01,26,41,40,9586.48,596.09,7,2,6368.8,13011.2
3249.12,402929.09,681857,15414.99,248768.48,68.02,41,30,43,9755.31,597.09,3,1,6370.8,13009.2
3250.127,407421.53,696965.5,15818.12,250430.42,34,31,38,45,9995.53,628.1,8,2,6372.8,13007.2
3251.134,411061.66,700168.56,15301.13,241059.56,34,30,35,35,9719.15,687.13,3,1,6374.8,13005.2
3252.141,414994.09,674880,15455.3,239491.13,31,46,54,48,9899.03,589.09,1,2,6376.7,13003.3
3253.147,416135.38,676081.38,15082.48,243493.84,38,40,59.01,55,10157.36,616.1,6,2,6378.7,13001.3
3254.154,428537.06,711303.31,16195.12,247478.44,30,59.01,52,37,10297.08,730.14,7,1,6380.7,12999.3
3255.161,422211.38,697455,15820.23,244963.56,27,27,57,39,9696.03,716.14,5,1,6382.7,12997.3
3256.168,409267.06,653126.25,14828.59,237190.67,28,25,40,54,10022.67,705.13,5,1,6384.6,12995.4
3257.175,410859.66,660095,14942.42,236422.31,35,32,60,32,9719.13,657.11,3,3,6386.6,12993.4
3258.182,423357,665976.81,15142.95,239878.19,32,31,39,36,9968.38,653.11,7,0,6388.6,12991.4
3259.189,406405.09,717354.38,15729.45,249536.77,34,42,75.01,48,10344.34,860.2,3,1,6390.6,12989.4
3260.195,447012.56,691963.75,16338.29,256660.28,28,34,54,29,10517.25,761.15,6,3,6392.5,12987.5
3261.202,443227,704866.38,16296.92,251961.16,49.01,29,51,40,10402.64,815.18,4,2,6394.5,12985.5
3262.209,441107.09,697733.19,15647.82,251608.72,24,43,37,38,10402.67,784.16,1,3,6396.5,12983.5
3263.216,412549.94,693577.31,15581.29,252318.53,45.01,41,53,45,10346.35,727.14,8,1,6398.5,12981.5
3264.223,389980.06,668244.06,15076.43,246477.28,23,36,61,41,10166.41,787.16,8,2,6400.4,12979.6
3265.23,407537.59,653293.38,15075.46,239227.81,31,33,60,34,10299.09,860.2,5,1,6402.4,12977.6
3266.237,410899.91,678622.63,15332.41,241048.45,31,27,58,39,10541.38,861.2,5,1,6404.4,12975.6
3267.243,450534.56,702237.63,15407.99,247902.56,36,36,51,42,10593.66,869.2,5,1,6406.4,12973.6
3268.25,421534.81,687430.5,15249.74,236313.39,22,31,38,43,10253.87,850.19,0,1,6408.3,12971.7
3269.257,449495,662102.75,14872.91,237358.77,34,34,38,51,10518.3,772.16,5,2,6410.3,12969.7
3270.264,426030.56,681236.06,15142.92,235060.81,29,29,50,40,10000.55,752.15,3,2,6412.3,12967.7
3271.271,405585.16,651034.19,14570.72,234372.66,44.01,42,50,45,10137.25,828.18,9,2,6414.3,12965.7
3272.278,412100.38,650126.94,14454.88,227483.03,25,31,48,47,10166.43,797.17,6,2,6416.2,12963.8
3273.284,444879.22,687335.63,15297.16,239144.45,28,20,75.01,85.01,10787.79,899.21,5,1,6418.2,12961.8
3274.291,441007.94,697561.94,15123.79,249058.81,33,37,54,44,10488.1,814.17,6,1,6420.2,12959.8
3275.298,441281.06,684453.88,15125.79,238917.16,39,28,40,50,10139.26,756.15,8,2,6422.2,12957.8
3276.305,438415.38,680671,14749,237123.44,88.04,38,44,48,10203.6,841.19,6,0,6424.1,12955.9
3277.312,424011.66,668315.75,14943.46,235978.64,26,30,58,29,10134.27,817.18,6,4,6426.1,12953.9
3278.319,425473.19,691013.38,15016.98,235895.11,41,43,49,56,10420.77,851.19,6,1,6428.1,12951.9
3279.326,440109.97,671814.25,15072.44,244657.38,25,38,57,35,10507.2,886.21,6,3,6430.1,12949.9
3280.332,444225.38,698813.75,15271.9,242272.97,28,39,35,70.01,10528.36,840.19,6,0,6432.0,12948.0
3281.339,455109.59,685809.88,15117.76,238171,21,32,45,40,10291.06,828.18,4,1,6434.0,12946.0
3282.346,437660.69,662006.88,14731.88,235868.36,32,32,44,42,10338.3,801.17,7,1,6436.0,12944.0
3283.353,432926.53,698673.94,14904.2,239286.05,38,34,131.04,36,10379.52,894.21,3,1,6437.9,12942.1
3284.36,442838.69,669279.38,15121.81,235373.36,21,12,50,48,10526.34,803.17,5,0,6439.9,12940.1
